loc,smellsCount,assertionRoulette,conditionalTestLogic,constructorInitialization,defaultTest,duplicateAssert,eagerTest,emptyTest,generalFixture,lazyTest,magicNumberTest,mysteryGuest,printStatement,redundantAssertion,resourceOptimism,sensitiveEquality,sleepyTest,unknownTest,verboseTest,klass
58,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
26,7,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
40,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
71,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
66,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
74,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
72,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
97,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
44,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
20,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
51,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
129,7,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
17,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
28,6,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
15,6,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
37,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
39,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
42,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
29,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
134,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
63,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
11,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
22,5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
19,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
36,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
38,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
25,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
28,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
20,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
113,6,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
58,8,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
29,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
